Accession Number	Spp	Number of Proteins in Genome	Number of Hits to Genome	Percent Proteins Hit
NC_015453	Propionibacterium phage PAS50	46	1	2.17
NC_008364	Lactococcus phage Q54	47	36	6.38
NC_019495	Cyprinid herpesvirus 2	154	30	1.30
NC_023862	Mycobacterium phage Alsfro	98	47	7.14
NC_004690	Adoxophyes honmai nucleopolyhedrovirus	125	1	0.80
NC_021798	Cellulophaga phage phi17:2	198	66	10.61
NC_005262	Burkholderia virus Bcep22	77	105	25.97
NC_014969	Fowl aviadenovirus E	46	3	2.17
NC_007637	Escherichia virus K1E	62	17	11.29
NC_022757	Lactobacillus phage PL-1	59	7	8.47
NC_024371	Mycobacterium phage Damien	93	26	4.30
NC_019724	Escherichia phage HK578	60	41	25.00
NC_021316	Acinetobacter phage Abp1	54	27	16.67
NC_007063	Staphylococcus phage 88	66	37	12.12
NC_007059	Staphylococcus phage 71	67	19	4.48
NC_023611	Invertebrate iridescent virus 30	177	176	10.17
NC_018837	Pectobacterium phage My1	149	103	14.09
NC_021557	Rhizobium phage RR1-B	52	4	5.77
NC_015937	Thermus phage TMA	168	137	6.55
NC_029132	Macropodid alphaherpesvirus 1	76	53	5.26
NC_019720	Enterobacterial phage mEp213	74	106	20.27
NC_001418	Pseudomonas phage Pf3	9	9	11.11
NC_023717	Cronobacter phage CR9	281	91	7.12
NC_021781	Listeria phage LP-125	189	59	6.35
NC_003288	Staphylococcus phage phiETA	66	2	3.03
NC_008370	Lactococcus virus 712	55	18	3.64
NC_012884	Streptococcus phage M102	41	7	4.88
NC_022054	Mycobacterium phage Muddy	71	13	2.82
NC_003529	Mamestra configurata nucleopolyhedrovirus A	169	31	2.96
NC_023688	Aeromonas phage PX29	330	152	9.70
NC_021867	Flavobacterium phage 6H	63	79	11.11
NC_024205	Bacillus phage Hoody T	270	83	3.70
NC_024363	Mycobacterium phage Manad	101	9	5.94
NC_021776	Vibrio phage VPMS1	53	13	9.43
NC_022967	Pseudomonas phage PAK_P2	176	56	11.36
NC_028891	Hawaiian green turtle herpesvirus	15	2	6.67
NC_024388	Leuconostoc phage phiLN34	41	3	4.88
NC_024392	Listeria phage LP-114	116	34	5.17
NC_004664	Streptomyces phage phiBT1	55	90	16.36
NC_024696	Elephant endotheliotropic herpesvirus 5	115	10	2.61
NC_008689	Staphylococcus phage Pvl108	59	14	8.47
NC_020876	Mycobacterium phage First	95	54	11.58
NC_010326	Pseudomonas phage LUZ19	54	4	7.41
NC_016417	Grapevine leafroll-associated virus 6	6	52	16.67
NC_021562	Vibrio phage VFJ	12	2	8.33
NC_003401	Macacine gammaherpesvirus 5	89	27	4.49
NC_018854	Escherichia phage ECBP1	82	12	10.98
NC_016565	Staphylococcus phage S24-1	21	2	9.52
NC_021772	Salmonella phage FSL SP-058	86	41	10.47
NC_004084	Natrialba phage PhiCh1	98	96	4.08
NC_009382	Ralstonia phage RSA1	51	31	13.73
NC_019490	Riemerella phage RAP44	80	42	11.25
NC_002730	Salmonella phage HK620	58	78	17.24
NC_014467	Enterobacteria phage RB16	270	132	14.44
NC_024787	Listeria phage LMTA-148	177	43	6.78
NC_009878	Mycobacterium phage Bethlehem	87	46	8.05
NC_004735	Rhodothermus phage RM378	146	105	10.27
NC_002703	Lactococcus phage Tuc2009	56	31	16.07
NC_011043	Klebsiella phage K11	51	47	15.69
NC_008585	Raspberry leaf mottle virus	10	24	10.00
NC_022973	Mycobacterium phage Conspiracy	86	54	10.47
NC_016650	Rhodococcus phage RGL3	66	61	15.15
NC_024771	Equid alphaherpesvirus 3	80	19	2.50
NC_023728	Mycobacterium phage DeadP	106	27	4.72
NC_008196	Mycobacterium phage Llij	100	45	10.00
NC_019516	Cyanophage S-TIM5	180	264	17.78
NC_007023	Enterobacteria phage RB43	292	115	10.96
NC_023740	Mycobacterium phage JacAttac	102	13	6.86
NC_022767	Bacillus phage Staley	113	32	9.73
NC_019505	Escherichia phage wV7	273	102	10.62
NC_011054	Mycobacterium phage Boomer	105	34	5.71
NC_025426	Staphylococcus phage P108	226	50	5.31
NC_004167	Bacillus phage phi105	51	33	19.61
NC_010945	Streptococcus phage PH15	60	3	3.33
NC_014635	Aeromonas phage phiAS4	271	100	9.96
NC_013590	Felid alphaherpesvirus 1	77	21	3.90
NC_023582	Staphylococcus phage vB_SepS_SEP9	129	78	14.73
NC_021073	Vibrio phage henriette 12B8	154	155	14.29
NC_021857	Shigella phage SfII	58	104	27.59
NC_023841	Dunaliella viridis virus SI2	51	70	17.65
NC_013646	Enterococcus phage phiFL1A	61	33	13.11
NC_009818	Pseudomonas phage MP22	51	3	3.92
NC_025421	Lactobacillus phage Ld3	49	5	8.16
NC_007497	Burkholderia phage Bcep176	81	61	17.28
NC_008799	Staphylococcus phage phiETA3	68	4	4.41
NC_004913	Escherichia Stx1 converting phage	167	31	5.39
NC_024793	Escherichia phage vB_EcoS_AHP42	76	39	10.53
NC_010105	Escherichia phage JS98	266	89	13.16
NC_004688	Mycobacterium phage Omega	237	227	6.75
NC_019539	Salmonella phage Ent1	58	20	12.07
NC_015280	Prochlorococcus phage P-HM1	241	759	31.54
NC_004302	Lactococcus phage r1t	50	9	6.00
NC_013649	Klebsiella phage KP34	57	20	14.04
NC_010811	Ralstonia phage phiRSL1	343	185	8.16
NC_020880	Leuconostoc phage P793	38	2	5.26
NC_022975	Mycobacterium phage HanShotFirst	91	69	12.09
NC_009540	Escherichia virus TLS	87	44	13.79
NC_005066	Enterobacteria phage RB49	279	76	10.39
NC_019416	Stenotrophomonas phage IME15	45	28	15.56
NC_023589	Shigella phage pSb-1	103	12	9.71
NC_005068	Cryptophlebia leucotreta granulovirus	128	4	2.34
NC_001987	Ateline gammaherpesvirus 3	71	34	8.45
NC_009990	Thalassomonas phage BA3	47	87	25.53
NC_007056	Staphylococcus phage EW	77	31	7.79
NC_025412	Melbournevirus	403	157	4.47
NC_015720	Gordonia phage GTE2	57	15	7.02
NC_015266	Burkholderia phage KL3	52	20	19.23
NC_019526	Enterobacteria phage vB_KleM-RaK2	534	653	11.80
NC_019715	Enterobacterial phage mEp234	61	57	26.23
NC_004689	Mycobacterium phage Barnyard	109	7	2.75
NC_023738	Mycobacterium phage Thibault	216	180	9.72
NC_004585	Streptococcus phage 315.2	60	16	15.00
NC_015272	Pseudomonas phage KPP10	158	61	7.59
NC_027016	Papio ursinus cytomegalovirus	84	2	1.19
NC_000871	Streptococcus phage Sfi19	45	7	11.11
NC_023687	Mycobacterium phage Bruns	96	42	11.46
NC_018832	Providencia phage Redjac	41	34	24.39
NC_018087	Acinetobacter phage ZZ1	256	103	11.72
NC_010392	Phage Gifsy-1	58	68	22.41
NC_025447	Escherichia phage 121Q	611	691	10.64
NC_028808	Escherichia phage SUSP1	139	43	11.51
NC_026923	Synechococcus phage ACG-2014d	218	734	38.99
NC_012530	Lactobacillus virus Lb338-1	199	39	4.02
NC_020484	Pelagibacter phage HTVC008M	198	958	50.00
NC_004740	Staphylococcus phage phiN315	65	28	13.85
NC_023731	Mycobacterium phage Trixie	92	58	10.87
NC_001317	Escherichia virus 186	46	9	17.39
NC_008202	Mycobacterium phage Halo	64	25	4.69
NC_016071	Salmonella phage PVP-SE1	244	101	10.25
NC_020872	Cyanophage SS120-1	52	91	21.15
NC_021063	Mycobacterium phage vB_MapS_FF47	73	13	2.74
NC_022233	Suid betaherpesvirus 2	80	8	2.50
NC_025462	Acinetobacter phage vB_AbaM_Acibel004	156	42	6.41
NC_002794	Tupaiid betaherpesvirus 1	158	5	1.27
NC_023584	Synechococcus phage S-MbCM100	210	711	35.24
NC_021783	Salmonella phage iEPS5	73	39	12.33
NC_019541	Acinetobacter phage Bphi-B1251	62	43	12.90
NC_016762	Pseudomonas phage phi297	69	168	24.64
NC_007814	Bacillus phage Fah	50	29	16.00
NC_022331	Mycobacterium phage Bane1	94	17	4.26
NC_020878	Prochlorococcus phage P-GSP1	49	109	20.41
NC_004678	Staphylococcus phage 44AHJD	21	2	9.52
NC_016161	Pediococcus phage clP1	57	18	7.02
NC_004682	Mycobacterium phage Bxz2	86	78	12.79
NC_021792	Cellulophaga phage phi46:3	121	73	14.05
NC_004124	Sweet potato chlorotic stunt virus	7	9	14.29
NC_022986	Pseudomonas phage PAK_P4	172	58	11.63
NC_024143	Mycobacterium phage Lamina13	96	55	9.38
NC_022770	Bacillus phage Pony	48	48	22.92
NC_014461	Mycobacterium phage bron	123	53	8.13
NC_020850	Vibrio phage VBM1	56	4	5.36
NC_008296	Synechococcus phage syn9	226	775	34.96
NC_021330	Halovirus HCTV-1	160	124	5.62
NC_020869	Tetraselmis viridis virus S1	24	3	4.17
NC_003027	Lumpy skin disease virus NI-2490	156	11	1.92
NC_014663	Acinetobacter phage Acj9	253	77	11.46
NC_022072	Blackberry vein banding associated virus	11	24	9.09
NC_006063	Potato yellow vein virus	5	2	20.00
NC_009761	Staphylococcus phage tp310-1	59	23	11.86
NC_027981	Vibrio phage VP585	58	47	24.14
NC_023560	Oenococcus phage phiS13	54	12	3.70
NC_021317	Salmonella phage L13	28	27	17.86
NC_019934	Cronobacter phage ENT39118	38	106	42.11
NC_004685	Mycobacterium phage Corndog	122	44	4.92
NC_013668	Anguillid herpesvirus 1	134	35	2.99
NC_013059	Salmonella phage g341c	68	136	17.65
NC_005065	Little cherry virus 2	10	26	10.00
NC_001998	Guinea pig Chlamydia phage	9	1	11.11
NC_008291	Taterapox virus	225	51	2.22
NC_019500	Enterobacteria phage Bp7	263	105	12.17
NC_012753	Streptococcus phage 5093	48	35	6.25
NC_022976	Mycobacterium phage Nala	147	143	8.84
NC_019414	Streptomyces phage R4	86	50	9.30
NC_014459	Mycobacterium phage CrimD	95	27	6.32
NC_013936	Mycobacterium virus Ardmore	87	13	4.60
NC_003524	Clostridium phage phi3626	50	58	16.00
NC_015569	Synechococcus phage S-CRM01	297	390	23.23
NC_022754	Salmonella phage SETP7	67	39	11.94
NC_007346	Emiliania huxleyi virus 86	472	189	4.24
NC_017968	Staphylococcus phage TEM123	43	39	16.28
NC_023722	Rhodococcus phage ReqiPine5	84	13	9.52
NC_007603	Escherichia virus Rtp	75	42	10.67
NC_021298	Streptomyces phage Lika	75	250	14.67
NC_018851	Propionibacterium phage ATCC29399B_C	46	1	2.17
NC_003298	Enterobacteria phage T3	55	70	16.36
NC_011104	Lactobacillus phage Lrm1	54	5	7.41
NC_021802	Cellulophaga phage phi10:1	106	43	16.98
NC_022762	Lactobacillus phage phiLdb	59	32	10.17
NC_023724	Mycobacterium phage Larva	97	29	5.15
NC_023730	Mycobacterium phage Redi	69	78	4.35
NC_005264	Psittacid alphaherpesvirus 1	77	11	2.60
NC_016165	Rhodobacter phage RcapMu	58	40	12.07
NC_023723	Mycobacterium phage Aeneas	99	49	8.08
NC_022979	Mycobacterium phage Graduation	97	57	10.31
NC_024364	Listeria phage List-36	174	59	6.90
NC_020205	Xanthomonas citri phage CP2	40	50	32.50
NC_012698	Cassava brown streak virus	2	1	50.00
NC_021308	Mycobacterium phage HINdeR	84	48	10.71
NC_022765	Bacillus virus Riggi	79	117	7.59
NC_005179	Yaba monkey tumor virus	140	7	2.14
NC_014789	Ostreococcus tauri virus 2	237	709	34.18
NC_009016	Vibrio phage VP882	71	40	18.31
NC_022791	Streptococcus phage phiBHN167	49	12	10.20
NC_014229	Streptomyces phage phiSASD1	43	19	9.30
NC_004683	Mycobacterium phage Che9c	84	10	9.52
